,Company Name,Date of Tweet,Text of Tweet,Tweet ID
3245,Teck Resources Limited,13-Sep-17,RT @ICMM_com: Metals and minerals are essential to modern society. Learn more about how industry is mining these with principles https://t.…,907988075514433543
3246,Teck Resources Limited,12-Sep-17,"Teck was listed to @RobecoSAM World #DJSI for 8th consecutive year, a reflection of our commitment to sustainability https://t.co/Sw52pTfms7 https://t.co/5dMLmEgd7z",907407871905640448
3247,Teck Resources Limited,08-Sep-17,How the unique partnership between Teck and @UNICEF is saving children’s lives. https://t.co/1YVX6VYlr8,906279031535951872
3248,Teck Resources Limited,08-Sep-17,Teck Named to 2017 Dow Jones Sustainability World Index https://t.co/Sw52pTfms7 $TECK,906207378525134849
3249,Teck Resources Limited,07-Sep-17,Another step on the road to opening this fall. https://t.co/THNJsjguMK,905833102081064962
3250,Teck Resources Limited,06-Sep-17,Teck is a proud member of @ICMM_com https://t.co/Vt3GhYSWqM,905532267535183872
3251,Teck Resources Limited,06-Sep-17,Teck Updates Steelmaking Coal Guidance https://t.co/9suTMrckhx $TECK,905421135717711872
3252,Teck Resources Limited,05-Sep-17,CIC Advises Partial Sale of Teck Position https://t.co/ZBmTAFTp6M $TECK,905102954918625280
3253,Teladoc,04-Dec-19,"@ProphetJn316 Hi Brian, Our doctors are able to prescribe antibiotics on the first visit. Please know that our providers follow nationally established guidelines that include recommendations for appropriate medication prescribing. If you have any further questions please call 1-800-TELADOC.",1202355172925755392
3254,Teladoc,04-Dec-19,"@HoneybunHank @TeladocHealth Teladoc visits are currently available in the United States and Canada. For members with access to our Global Care program, visits are available with a U.S.-licensed physician while traveling internationally.",1202343132379136000
3255,Teladoc,04-Dec-19,"@Jrparne Hello! To share feedback about your experience, please call us at 1-800 TELADOC. Thank you.",1202336354425856000
3256,Teladoc,01-Dec-19,@kiffenaustralia Hi-please call 1-800-Teladoc if you are experiencing issues with your visit. Member services has access to your account and can help.,1200951140017414146
3257,Teladoc,26-Nov-19,@_JGragg Thank you so much! 🤗,1199431758044966912
3258,Teladoc,22-Nov-19,@BaileyBlair @MHAofSCK Thanks for letting us know! We hope you feel better and have a great weekend. ❤️-Katie,1197878678522400768
3259,Teladoc,22-Nov-19,@TheRadAF So happy to help! 😀,1197696677102149632
3260,Teladoc,22-Nov-19,@nfb27 Really sorry to hear. That is not our normal wait time and apologize for the delay.,1197691021301301248
3261,Teladoc,22-Nov-19,@nfb27 Sorry to hear this. We are hoping you called our member service team available 24/7 at 1-800-Teladoc.,1197686648399650816
3262,Teladoc,11-Nov-19,@VanessaMcGrady @HealthNet Wonderful to hear. Feel better! ❤️,1193943073488855046
3263,Telaria Inc,23-Aug-18,Proud to be one of the most trusted video sellers once again! https://t.co/OCsHE4wYsW,1032691912438886400
3264,Telaria Inc,23-Aug-18,"Join us for breakfast in LA, meet some of the industry’s most exciting hashtag#connectedTV players, and get an up-close look at how they’re powering the future of TV on September 18! RSVP here: https://t.co/7BgvLk9eOx https://t.co/cVEeh8xjir",1032678973740859392
3265,Telaria Inc,23-Aug-18,Why do Cable Keepers stick with linear TV when a vast majority of them are already #OTT and #connectedTV users? Our research digs into that question and more https://t.co/WfWpfKVjjA,1032641110718464000
3266,Telaria Inc,23-Aug-18,ICYMI: a primer on the @IABTechLab's guidelines for IFA on OTT platforms that will help you understand why advertisers and publishers need to be aware of this new standard https://t.co/S8A4D4JFl5,1032616527013597185
3267,Telaria Inc,22-Aug-18,"With our integration with @Nielsen DAR, premium video publishers can provide buyers with Nielsen audience demographic data before purchasing media, enabling brands, agencies and platforms to make more effective digital video buying decisions. https://t.co/Ed7GhAX7wx",1032368058805829634
3268,Telaria Inc,22-Aug-18,"#ConnectedTV provides the same premium, full-screen viewing experience as linear TV but the buying process is more akin to digital video. Take a closer look at the similarities and differences in our latest blog post https://t.co/GOi8huADtA",1032328787109851138
3269,Telaria Inc,22-Aug-18,Working on your #dmexco18 itinerary? Be sure to join our CEO @markzags who will be on seminar stage 8 on Sept 12 at 12pm to talk about the nuances of #connectedTV https://t.co/M0sWLHItTq https://t.co/qyKQGXaqrJ,1032285190620672000
3270,Telaria Inc,22-Aug-18,We teamed up with @Sling to accomplish an industry-first: reaching #cordcutters during live streaming sports events with #programmatic. Check out the full case study! https://t.co/XKj88z3EBJ,1032258659554914309
3271,Telaria Inc,21-Aug-18,"The ability to efficiently target a consumer audience has long eluded TV advertisers - #connectedTV is changing that. To get the most mileage out of CTV, buyers need to be familiar w/ the targeting options available. Our latest blog post delves deeper https://t.co/IAscB2cMDi",1032040651242827777
3272,Telaria Inc,21-Aug-18,"In today's multi-screen world, consumers see hundreds of ads daily so content needs to be visually appealing, interactive, and concise. We spoke with @Apester to discuss ad-friendly UX best practices https://t.co/5Adv02FIGJ",1031981782512689154
3273,Tesla Inc,07-Jul-14,A special thank you to our veterans: http://t.co/jwEEEopgik http://t.co/aYd0cme0tW,486215183501520896
3274,Tesla Inc,07-Jul-14,"@joegianfran3 Great to hear, Joe. What was your favorite part of the car?",486209491268956163
3275,Tesla Inc,07-Jul-14,@LornePutnam Stay tuned for our Gen III car in about three years.,486209379176165376
3276,Tesla Inc,03-Jul-14,@CmaxVs You make an excellent point.,484796196427292674
3277,Tesla Inc,03-Jul-14,@Schoppi_A Very familiar!,484796040831197184
3278,Tesla Inc,03-Jul-14,@itsmejmb Stay tuned for our Gen III car in about three years.,484795438613012480
3279,Tesla Inc,03-Jul-14,"Model S, resting at home. http://t.co/xUHjXGaJPI",484768611135791106
3280,Tesla Inc,03-Jul-14,@t_1_m Ha. Of course! What did you like best about the car?,484764744037842945
3281,Tesla Inc,03-Jul-14,@blu_spark Stay tuned for it in about three years. Thanks for your support!,484759451228831747
3282,Tesla Inc,03-Jul-14,@t_1_m No ring necessary. It’s all about the experience we shared.,484750516979646464
3283,TEXTURA CORP,23-Dec-14,"Thank you, California! We now have 9,500 subcontractors in the state of California! http://t.co/tAQSt1qXC5",547533470457544704
3284,TEXTURA CORP,15-Dec-14,Excellent! RT @ConstructechMag: @JaynesCorp &amp; .@TexturaCorp have formed a long-lasting relationship. http://t.co/IPuo2Gy9G7 #construction,544554006169653248
3285,TEXTURA CORP,11-Dec-14,RT @ConstructechMag: Want accelerated #payment? .@TexturaCorp and .@GreensillCap team up for a solution. http://t.co/CTu3aIbruv #subcontrac…,543133484198285313
3286,TEXTURA CORP,11-Dec-14,"RT @PlanSwift: Check out Constructech Magazine’s article, featuring @TexturaCorp!  http://t.co/7jf4KGcala",543068109444104192
3287,TEXTURA CORP,10-Dec-14,RT @thebuiltworlds: TEXTURA Q&amp;A: An illuminating chat with Chairman &amp; CEO Patrick Allin. http://t.co/36NrAno4Xi @TexturaCorp http://t.co/Fm…,542710688536219650
3288,TEXTURA CORP,03-Dec-14,Thanks @CrainsChicago! We're very proud of our EPP solution!  http://t.co/zw9OxvKgnp,540268145236115458
3289,TEXTURA CORP,03-Dec-14,EPP is a revolutionary program that transforms Subcontractor payment! http://t.co/L24ieiHPz0 cc: @MorganStanley @TurnerHC,540251599566675968
3290,TEXTURA CORP,03-Dec-14,"We shared some links earlier, but we're telling you directly! We're launching EPP to help construction Subcontractors get paid faster!",540251183705628672
3291,TEXTURA CORP,03-Dec-14,"RT @CrainsChicago: .@TexturaCorp, partners want to eliminate long delays that construction companies face in getting paid for work: http://…",540235699354476545
3292,TEXTURA CORP,03-Dec-14,"RT @ITAbuzz: What can't @TexturaCorp do? Making moves, partnering w/ Greensill Capital &amp; @MorganStanley http://t.co/NPdH2lRTXA",540235670661234688
3293,The Joint Corp,21-May-20,RT @Devonnce: Shoutout to @thejointchiro for helping with my sciatic pain over the last 2 weeks! #ForeverGrateful,1263479106911363072
3294,The Joint Corp,20-May-20,Here are some tips on how to keep your kids calm at ohmmm 🧘‍♀️Find your zen in the link below ↓ #YourFriendsInHealth  https://t.co/JG7bxAfauI https://t.co/C8bryp9ztH,1263212812471431168
3295,The Joint Corp,18-May-20,#DYK there is a link between stress and your immune system? Learn more here: https://t.co/fkQJg7VRZz #YourFriendsInHealth https://t.co/OfTyIt17xP,1262462502517878784
3296,The Joint Corp,15-May-20,Basic health is better health 😌 Here are 5 tips to get you on your way to a healthier wellness regimen ↓ #YourFriendsInHealth  https://t.co/TLiGI8HGYp https://t.co/Vcu0tGCL04,1261414590077779968
3297,The Joint Corp,11-May-20,"Learn how water, sleep, and recovery can help strengthen your immune system: https://t.co/iXcVsa5BtF #YourFriendsInHealth https://t.co/5UqIOCXA6K",1259925637780967425
3298,The Joint Corp,10-May-20,RT @loudpack32: I feel like a new person after I hit @thejointchiro,1259287747069710338
3299,The Joint Corp,09-May-20,RT @Chrismatic3000: 3rd week in a row of going to the chiropractor @thejointchiro in riverside and I feel so much better.,1259176980769124352
3300,The Joint Corp,08-May-20,Don't let being at home stop you! 🏠  Check out some ideas on ways you can stay active while also staying at home ↓ #YourFriendsInHealth  https://t.co/PXPWF7ev6I https://t.co/pY3pRYxMQr,1258809437822898176
3301,The Joint Corp,06-May-20,@MissOlympiaJ @Si_mona_lisa You're in luck! We have 3 locations in the Baltimore area: https://t.co/BiORMNND3D,1258100674832863232
3302,The Joint Corp,06-May-20,#YourFriendsInHealth: Frozen fruits and veggies can come in handy during these unpredictable times. Here are some of the best fruits and veggies to freeze and how to do it right ↓  https://t.co/y36ThKN2WY https://t.co/0kAmZczu2I,1258085020348100610
3303,TILE SHOP HOLDINGS INC,20-Oct-14,Job Opening: NOW HIRING! Sales Associates AND Manager Trainees at The Tile Shop in #KINGOFPRUSSIA. #jobs #job http://t.co/ddQV0t400r,524335327377633280
3304,TILE SHOP HOLDINGS INC,20-Oct-14,This stainless mosaic is the perfect fit for the modern bath. #mosaicmonday #tile #thetileshop... http://t.co/AIMg9ODBXn,524311607770230785
3305,TILE SHOP HOLDINGS INC,20-Oct-14,Want to work for The Tile Shop? We're #hiring! #job #KINGOFPRUSSIA http://t.co/aCfUSF9Q2P,524229627792097280
3306,TILE SHOP HOLDINGS INC,20-Oct-14,RT @JustRemodel: This bathroom turned out great! @jamiejune14 @Furs_Standcam @fctuckercompany @mfj61 @TheTileShop #flip #broadripple http:/…,524211401590865920
3307,TILE SHOP HOLDINGS INC,17-Oct-14,Are you a NOW HIRING! Sales Associates AND #Manager Trainees? This is the #job you've been looking for! #job http://t.co/qk7FBSBqZB,523248198245441536
3308,TILE SHOP HOLDINGS INC,17-Oct-14,"Interested in this job? NOW HIRING! Sales Associates AND #Manager Trainees in Rawsonville, MI. #hiring #job http://t.co/eFPvf42KVS",523142493148545025
3309,TILE SHOP HOLDINGS INC,16-Oct-14,Have what it takes to be a NOW HIRING! Sales Associates AND #Manager Trainees? #jobs #GlenBurnie http://t.co/VfHH2Scm6E,522885811038347264
3310,TILE SHOP HOLDINGS INC,16-Oct-14,Here is a great Master Bath remodel by Simply Designing . We love the glass tile as an accent on the shower wall... http://t.co/B7tGUTyKU4,522854503985328128
3311,TILE SHOP HOLDINGS INC,16-Oct-14,"RT @brickbeamstudio: Just discovered @TheTileShop in Warwick today...we will absolutely be bringing all of our clients here, beautiful show…",522848424245215232
3312,TILE SHOP HOLDINGS INC,16-Oct-14,RT @SimplyDesigning: Sharing our Master Bathroom HEATED TILE FLOORS on my blog! http://t.co/TRUaXYPuh0  #thetileshop @TheTileShop #bathroom…,522824136662740992
3313,"Tilray, Inc.",03-Sep-19,Start your day off right by trying out these infused whole wheat pancakes 🥞  Full recipe: https://t.co/xV7VRpg1ur https://t.co/mw1o5NSuKQ,1168883224736608262
3314,"Tilray, Inc.",02-Sep-19,We hope all our Canadian patients are enjoying their #LabourDay long weekend! https://t.co/z0qZ8tuRRL,1168528022758146048
3315,"Tilray, Inc.",01-Sep-19,"Tilray offers a one-stop shop for our patients' medical needs, including vaporizers, lockable storage solutions and more. Find all of our accessories in the Tilray Shop: https://t.co/TtaJNTbR7g https://t.co/4r8SufH0XD",1168183238914973697
3316,"Tilray, Inc.",31-Aug-19,For more information on #OverdoseAwarenessDay https://t.co/5rONTtuSyc,1167855814285115392
3317,"Tilray, Inc.",31-Aug-19,It's #OverdoseAwarenessDay and we all need to continue to do our part to #EndOverdose as the opioid crisis continues to damage lives. https://t.co/TVGxDZtYC3,1167814808902787072
3318,"Tilray, Inc.",30-Aug-19,"""Even though terpenes have therapeutic properties by themselves, they also work amazingly well in conjunction with cannabinoids."" https://t.co/BjWKgKzqT8",1167457198135554048
3319,"Tilray, Inc.",29-Aug-19,These banana oatmeal chocolate chip muffins are infused with our 1:25 CBD Oil and look delicious! https://t.co/dczb3ZejcD,1167080049276837888
3320,"Tilray, Inc.",29-Aug-19,RT @BNNBloomberg: Tilray signs deal to acquire Alberta cannabis retailer Four20 https://t.co/HVKaRUuGxR #CannabisCanada https://t.co/4qKPLZ…,1167077555633106947
3321,"Tilray, Inc.",29-Aug-19,RT @CTVCalgary: Tilray Inc. signs deal to acquire Alberta cannabis retailer Four20  https://t.co/yQIptcCmwG,1167072755285708800
3322,"Tilray, Inc.",29-Aug-19,We just announced an agreement to acquire Alberta adult-use cannabis retailer FOUR20. https://t.co/NLrPZ1cZR8,1167064791338409984
3323,TITAN MACHINERY INC,25-Oct-16,Uptime Maintenance Inspections From the Service Experts at Titan Machinery- https://t.co/983z3P0M9W,791021498064601088
3324,TITAN MACHINERY INC,24-Oct-16,RT @BeerbohmC: This @Case_IH 4412 Folding Corn Head makes moving from field to field very easy and fast! #harvest16 @TitanAg https://t.co/G…,790540470304727044
3325,TITAN MACHINERY INC,21-Oct-16,"#Harvest16 doesn't stop at sundown. These customers near Gothenberg, NE are out after dark to get the corn off the field. #titanmachinery https://t.co/ZB7N77eMsZ",789485322702770176
3326,TITAN MACHINERY INC,13-Oct-16,RT @MachineryPete: Low payments with no worry service plans from @titanag https://t.co/rI4hIcqHRb https://t.co/xBPqzg1XrH,786647591207391232
3327,TITAN MACHINERY INC,12-Oct-16,RT @BeerbohmC: This customer is ready to do some fall tillage with their @Case_IH 875 Ecolo-Tiger! #falltillage @TitanAg https://t.co/lCx8K…,786281374944636928
3328,TITAN MACHINERY INC,12-Oct-16,Thank a farmer today. It's National Farmer's Day! #NationalFarmersDay https://t.co/lGvaTPiqi7,786262884472893440
3329,TITAN MACHINERY INC,11-Oct-16,RT @BeerbohmC: We are out demoing with the @Case_IH 4412F corn head! Customer feedback has been very positive!! @TitanAg @headsightinc #har…,785902882302283776
3330,TITAN MACHINERY INC,04-Oct-16,Go Lopers! Our recruiting team is out at University of Nebraska at Kearney for their Career Fair. #advanceyourcareer #hirealoper https://t.co/TIiJeMnm2K,783345597625438210
3331,TITAN MACHINERY INC,03-Oct-16,RT @AgCKatie: Only at the @NDSU parade do you find a tractor this nice @TitanAg #redpaint https://t.co/mpmGd8QSMs,782973375371030528
3332,TITAN MACHINERY INC,30-Sep-16,Are you out working for #harvest16? #caseih https://t.co/AfoD1yKBgI,781862681061974017
3333,Tootsie Roll Industries Inc.,17-Oct-18,@CerberusXVIII That's a fact.,1052560284978737152
3334,Tootsie Roll Industries Inc.,17-Oct-18,"@AnthersEcho Sorry to hear! We've recorded the issue to try and ensure that it will not happen again. If you'd like to discuss the matter further with a representative, please go to https://t.co/YhEujDVB4e and complete the form towards the bottom of the webpage.",1052560116548030465
3335,Tootsie Roll Industries Inc.,17-Oct-18,"@wafflewednesdae @ww_us Hahaha, no worries, my friend. We'll be here in moderation when you need us. Whatever makes you happy in the long run! :)",1052560015750561793
3336,Tootsie Roll Industries Inc.,17-Oct-18,"@Momrav Sorry to hear! We've recorded the issue to try and ensure that it will not happen again. If you'd like to discuss the matter further with a representative, please go to https://t.co/YhEujDVB4e and complete the form towards the bottom of the webpage.",1052558368584462336
3337,Tootsie Roll Industries Inc.,16-Oct-18,TODAY ONLY! Get our best deal of the season. Get our biggest Child's Play Bag EVER on Amazon as the Deal of the Day. 7.25 pounds of no tricks and all treats! #ChildsPlay #DealOfTheDay #Amazon https://t.co/vWJWgnNE9B https://t.co/vYzHbbRBCo,1052316394900066304
3338,Tootsie Roll Industries Inc.,15-Oct-18,"@AbbyW624 Sorry to hear! We've recorded the issue to try and ensure that it will not happen again. If you'd like to discuss the matter further with a representative, please go to https://t.co/YhEujDVB4e and complete the form towards the bottom of the webpage.",1051896754856169472
3339,Tootsie Roll Industries Inc.,15-Oct-18,"Fruit Chews MEGA MIX! Our favorite flavors of lime, cherry, lemon, vanilla, and orange...PLUS grape, blue raspberry, green apple! #FruitChews #Halloween https://t.co/C6Eb5mSccY",1051863757482323968
3340,Tootsie Roll Industries Inc.,15-Oct-18,@paigeeelouu 😔😰😭😭😭,1051824902377000961
3341,Tootsie Roll Industries Inc.,12-Oct-18,@Derek_M_Bonner Nothing wrong with having some sweet treats from time to time! Glad you enjoyed them. https://t.co/6f9HnBTuOs,1050828660066934784
3342,Tootsie Roll Industries Inc.,12-Oct-18,Halloween is creepin' up on us! Don't forget to order some sweet treats. 700 count Tootsie Roll Midgees now for sale on Amazon. #TootsieRoll  https://t.co/GgHPUvqpiX https://t.co/117UPTe3gk,1050827837115125764
3343,Trex Company Inc,03-May-18,It's Deck Safety Month! Is yours safe? Have a read: https://t.co/XYlgioPXFW https://t.co/8NAgs8YLIT,992054731437637632
3344,Trex Company Inc,02-May-18,@Pokerteach1 If you could please contact us at 1-800-BUY-TREX we would like to assist you with this.,991782747445350401
3345,Trex Company Inc,02-May-18,"Take the party outside with Trex Outdoor Kitchens. To learn how to make backyard entertaining more fun, check this out: https://t.co/tEpv3sJctK #entertaining #kitchen #backyard https://t.co/W4PigT8g7Y",991687624862691329
3346,Trex Company Inc,30-Apr-18,"@githigh Hi Kimball, You did a great job on your Signature railing! I will pass your suggestions of a template along.",991042770050707457
3347,Trex Company Inc,30-Apr-18,@melansary Lovely!,990961544317030401
3348,Trex Company Inc,30-Apr-18,@ddavis1109 I'm sorry for your frustrations. Would you mind private messaging us?,990960687051571201
3349,Trex Company Inc,30-Apr-18,"@bjstick Hi Brian, Thank you for thinking of Trex! Trex can be as close to the ground as 1 1/2"" when installed on a sleeper system. The bottom of the boarded being uncapped will not cause a problem as long as the boards are gapped properly to allow air flow. Kindly, Trex Customer Care",990960154035310592
3350,Trex Company Inc,30-Apr-18,"@bjstick Hi Brian, Thank you for your interest in Trex! Trex can be installed on a sleeper system as close the ground as 1 1/2"". Kindly, Trex Customer Care Team",990940952570355712
3351,Trex Company Inc,27-Apr-18,"Home chic home. Eco-friendly Trex decking needs no sanding, staining or sealing at the @HGTV Smart Home. What's smarter than that? https://t.co/AvUIYV9piF   📸2018 Scripps Networks, LLC. Used with permission; all rights reserved. https://t.co/kqZTm9OUNc",989944102371319808
3352,Trex Company Inc,27-Apr-18,@PaladinRoof Wow!,989908946361217024
3353,TrueCar Inc,29-Feb-16,"Review we love: ""Great #app. I'm able to get a quick response from the dealerships that are near to me."" –Sac000 https://t.co/yDZSJKl4rR",704446121683390465
3354,TrueCar Inc,29-Feb-16,"An extra day only comes around every so often, take advantage of it!  #LeapDay https://t.co/steRqynAbL",704428503119351808
3355,TrueCar Inc,29-Feb-16,RT @businessinsider: 30 hot cars we can't wait to see at the Geneva Motor Show https://t.co/hBDwg8Vwje https://t.co/V7jpTrN3kx,704424170914861056
3356,TrueCar Inc,29-Feb-16,"RT @ConsumerReports: Choosing a car for a teen usually involves compromises between budget, desirable features, and their wants. https://t.…",704413645065703424
3357,TrueCar Inc,29-Feb-16,Luxury automakers aren't the only ones building good cars according to @ConsumerReports – https://t.co/d3UvxIBBel via @CNET,704393397897961472
3358,TrueCar Inc,29-Feb-16,@ekgmedia congrats on your sweet new ride! High fives to @ParkwayFamMazda!,704387740402487296
3359,TrueCar Inc,29-Feb-16,Thanks 4 following @praecipio @GetEarplugs @ARTHUR_DRGL @bluechipbiz @vijaybdixit @toyotajanine @TheCMercantile @Mari0Alex @jumboluxurycars!,704382486902509568
3360,TrueCar Inc,29-Feb-16,Hi + thanks for following @mamaktip @Tvonne1 @Barbara45240 @Sharath24111998 @CassensandSons @actdelicious @KillarneyAutos and @iblog4profit,704381815121784832
3361,TrueCar Inc,29-Feb-16,RT @TCDealers: Going to @NADAConvention in #LasVegas? We'll be there too! Find us in the North Hall → Booth 5263N. #NADA2016,704381074852347904
3362,TUCOWS INC,01-Feb-16,@iLucadeejay Oh no! Your domain reseller will be able to help. Contact https://t.co/SLl9I6XU9S,694160338367873024
3363,TUCOWS INC,28-Jan-16,@lanovelaTO Thank you Victor and Anna. The food was delicious and well received :),692808663937871872
3364,TUCOWS INC,08-Dec-15,@buz3380 Sounds like you found something the team on the Downloads site needs to see. Can we ask you to email details? developer@tucows.com,674314236135211008
3365,TUCOWS INC,31-Oct-15,"@edsprakephoto You assumed correctly. Thanks for checking in, we appreciate it. Have a good night as well :)",660599655617531904
3366,TUCOWS INC,31-Oct-15,"@edsprakephoto ...But yes, it is a phishing scam - please delete and ignore. Thanks for checking! Happy Halloween",660597405188931584
3367,TUCOWS INC,31-Oct-15,@edsprakephoto Sorry for the late reply. It likely is though we can double check for you. Can you send us a DM?,660592038354616320
3368,TUCOWS INC,19-Oct-15,@HSFerryBuilding @heathermhuang Great minds think alike ;),656197247672057857
3369,TUCOWS INC,12-Oct-15,@AnonEvil Send an email to compliance@tucows.com,653597672637526016
3370,TUCOWS INC,12-Oct-15,"@darylphillips1 Sorry for the delay, do you need help with a domain? What can we do for you?",653595669446328320
3371,TUCOWS INC,09-Oct-15,"@moncoachwifi As it turns out, the domain is not for sale. Thanks for your inquiry though.",652465087588888576
3372,Tyler Technologies Inc.,12-Dec-17,How were 40 burglary cases closed through connecting data? Read this story on #TheCall to find out: https://t.co/ndliDJxsjX https://t.co/p5VLWV8KdU,940673971325997061
3373,Tyler Technologies Inc.,12-Dec-17,The Northern Territory of Australia goes live with @tylertech’s Odyssey Case Manager solution. https://t.co/w7SXjZgX6v (cc @CourtsinNT),940590883887566853
3374,Tyler Technologies Inc.,11-Dec-17,"Already a longtime Munis client, read how Hammond, LA, seamlessly integrated EnerGov into their city's processes: https://t.co/KjvaM3OOWJ",940253681160769536
3375,Tyler Technologies Inc.,08-Dec-17,Our vision is to create thriving communities through our software. See how we're accomplishing it: https://t.co/B7iXViNPVS,939254561411395585
3376,Tyler Technologies Inc.,07-Dec-17,"We're keeping the community of San Juan County, NM in our thoughts and prayers after today's horrible tragedy.",938898896830500868
3377,Tyler Technologies Inc.,07-Dec-17,How is Tyler working to break down geographic barriers between agencies &amp; across jurisdictions? Find out: https://t.co/OwSc0CkCCF https://t.co/fVNi7cRvPe,938883455512870912
3378,Tyler Technologies Inc.,06-Dec-17,"It's #WorkWednesday! Looking for a #software engineer or #support role in #Yarmouth, Maine? See our openings: https://t.co/xyY8hqgWpE",938529783574614016
3379,Tyler Technologies Inc.,06-Dec-17,How did two #police chiefs work together during #HurricaneHarvey? Join our #webinar on 12/7 at 11:30 a.m. CST to find out: https://t.co/5fRCEezkaY,938505840960720896
3380,Tyler Technologies Inc.,06-Dec-17,What if police officers could pre-book arrests en route to jail? It can happen through #ConnectedCommunities: https://t.co/xazvhPv30Y,938446748422459395
3381,Tyler Technologies Inc.,05-Dec-17,Join our #webinar on Dec. 7 at 11:30 a.m. CST to hear from Tyler clients about #crisis management during #HurricaneHarvey. Register here: https://t.co/fk6mErOkZT,938143580106952704
3382,"Tyme Technologies, Inc.",28-Feb-19,TYME Chief Commercial Officer Michele Korfin is excited by the FDA's release of guidance on a pivotal trial for SM-88 in the treatment of pancreatic cancer. #innovation #bio #cancer #WarburgEffect https://t.co/tSY2e3Jw4x,1101244612650455040
3383,"Tyme Technologies, Inc.",28-Feb-19,Tyme Inc. poster @ #ASCOGI19 highlights preliminary results from first stage of Phase II trial of SM-88 in patients with metastatic #PancreaticCancer. #ASCO #innovation https://t.co/2j89BRDhhn https://t.co/wAXPddYam0,1101242778477101056
3384,"Tyme Technologies, Inc.",28-Feb-19,"Today, as we celebrate #RareDiseaseDay, we’re proud to be partnering with @__JAFoundation as part of our commitment to advancing treatment for the 50,000 people living with #Sarcoma. Learn more about Sarcoma here: https://t.co/cEQSOYpx9z https://t.co/pxUpVzITKa",1101137382965948419
3385,"Tyme Technologies, Inc.",28-Feb-19,Show your support for #RareDiseaseDay! Post a photo with your face painted using the hashtag #ShowYourRare. Learn how you can get involved: https://t.co/oxSy442N7z https://t.co/d58ZaYTGaW,1101116903173574656
3386,"Tyme Technologies, Inc.",26-Feb-19,ICYMI: Tyme Inc. receives FDA guidance on a pivotal trial for SM-88 in the treatment of pancreatic cancer.  #pancchat #cancer https://t.co/6GPTR4ovDX,1100197136166137856
3387,"Tyme Technologies, Inc.",25-Feb-19,"With FDA guidance, Tyme Inc. takes the next step toward a pivotal trial for SM-88 for advanced #PancreaticCancer. Read more here → https://t.co/oT7GNkuhvJ #ASCO #CancerNews",1100146645096910848
3388,"Tyme Technologies, Inc.",25-Feb-19,Announcement: Tyme Inc. receives FDA guidance on development pathway for SM-88 for #PancreaticCancer. Learn more here → https://t.co/oT7GNkuhvJ,1100077195647741952
3389,"Tyme Technologies, Inc.",18-Jan-19,We want to thank all of the patients and physicians who participated in the 88-Panc trial and who follow SM-88’s progress.  See more below. https://t.co/5Ajd2RUDAm,1086372158023057408
3390,"Tyme Technologies, Inc.",16-Jan-19,Announcement: we will hold a conference call with analysts and investors to discuss the SM-88 preliminary Phase II pancreatic cancer data we’re presenting at this week’s @ASCO GI Symposium. https://t.co/TJVISg775F,1085576419630039041
3391,"Tyme Technologies, Inc.",11-Jan-19,Tyme’s SM-88 to be included in @PanCAN's Precision Promise cancer trial platform. Learn more about our work in #pancreaticcancer here → https://t.co/21aX5uMj8t,1083789638387417088
3392,Tyson Foods Inc.,26-Apr-17,"We're expanding training, improving safety, compensation, increasing transparency and helping with life skills.  https://t.co/f2lAIKOZnd https://t.co/jBru6eTyfp",857187456227172352
3393,Tyson Foods Inc.,26-Apr-17,"As part of our focus on sustainability, we’re expanding our efforts to create a healthier workplace.  https://t.co/f2lAIKOZnd https://t.co/EBMWa9qnj9",857187089489833984
3394,Tyson Foods Inc.,25-Apr-17,"Announcing our proposed acquisition of @AdvancePierre, value-added protein, sandwich, snack &amp; convenience food maker https://t.co/hHqweF4z2c https://t.co/LKBqyI8U5S",856833164643381249
3395,Tyson Foods Inc.,20-Apr-17,Today we've announced that Justin Whitmore will join our team as Chief Sustainability Officer. #RaisingExpectations https://t.co/o43Uhjbr9Y,855105568645812225
3396,Tyson Foods Inc.,15-Apr-17,RT @GoArmy: .@TysonFoods is the latest @ArmyPaYS partner to guarantee job interviews for Soldiers after they've served.  🎥: https://t.co/PS…,853107511406325760
3397,Tyson Foods Inc.,14-Apr-17,RT @HuggHallEquipCo: We are proud to announce our partnership with @TysonFoods and the Meals That Matter Team! #MealsThatMatter #hugghall h…,852917037882118145
3398,Tyson Foods Inc.,10-Apr-17,"We were able to serve a total of 2,510 meals to the community of Goodman last week. https://t.co/21bHM0xtnC",851539537759272961
3399,Tyson Foods Inc.,08-Apr-17,"UPDATE: We will serve meals starting at 11am, April 8th at Goodman First Baptist Church. This will be our last day of deployment in Goodman. https://t.co/UqMrsCTsZo",850609958433509376
3400,Tyson Foods Inc.,07-Apr-17,"UPDATE: We will continue serving meals at 11am on April 7th at Goodman First Baptist Church  (144 E Main St, Goodman, MO 64843) https://t.co/ErOOCspB1v",850203226515292161
3401,Tyson Foods Inc.,06-Apr-17,UPDATE: We plan to stop serving meals at approximately 7pm today and will continue again tomorrow at Goodman First Baptist Church. https://t.co/0JdTuBT94a,850048185645060097
3402,UNILIFE CORP NEW,02-Dec-14,Long-Term Commercial Supply Agreement for Use of Depot-jectwith Approved Ocular Injection Drug:http://t.co/gzjtvXcqnr http://t.co/PHfV9y1L1c,539777068465422336
